opportunity_id,customer_id,product_id,account_manager_id,stage_id,contract_type_id,opportunity_type,expected_value,probability_percent,renewal_date,created_date
3797,1078,3,28,4,2,New,118097,45,2025-10-24,2025-07-04
3798,932,2,29,5,1,Renewal,36924,11,2025-08-21,2025-03-04
3799,1487,1,17,5,1,Expansion,151516,71,2025-10-22,2025-06-11
3800,636,3,25,1,3,Expansion,187641,53,2025-12-02,2025-10-05
3801,25,3,17,1,1,Renewal,10395,81,2026-02-26,2025-10-12
3802,1218,4,26,3,2,New,140953,65,2025-08-09,2025-02-10
3803,915,5,26,5,2,Renewal,108809,34,2025-10-29,2025-07-16
3804,1563,3,8,2,1,Expansion,88734,66,2025-11-23,2025-08-15
3805,1176,4,8,2,2,New,161298,28,2025-08-08,2025-03-21
3806,1029,1,20,1,2,Renewal,10135,33,2025-09-23,2025-04-22
3807,424,5,29,4,1,New,85575,50,2025-05-18,2025-01-26
3808,237,5,10,1,2,Renewal,248101,91,2025-04-06,2025-01-02
3809,268,4,1,5,2,New,236570,92,2026-03-04,2025-10-16
3810,1219,1,9,3,3,Renewal,137614,67,2025-09-12,2025-05-01
3811,33,5,18,3,3,Renewal,40107,87,2025-12-05,2025-10-13
3812,1539,3,16,2,2,Expansion,124252,56,2025-09-04,2025-04-15
3813,1083,5,12,5,2,Expansion,221350,48,2026-01-13,2025-09-17
3814,1787,3,15,1,1,Renewal,39682,90,2026-01-04,2025-10-02
3815,541,5,30,4,1,New,124069,41,2026-02-05,2025-10-17
3816,695,4,9,4,2,Expansion,136713,45,2025-09-21,2025-05-02
3817,324,1,5,2,3,Renewal,81870,75,2026-01-12,2025-08-22
3818,786,1,26,5,1,Renewal,153729,82,2026-02-20,2025-09-23
3819,765,4,19,5,1,New,43248,33,2025-02-27,2025-01-21
3820,663,5,1,3,2,Renewal,101928,24,2025-11-09,2025-08-13
3821,660,5,12,3,1,New,94546,82,2025-07-30,2025-02-04
3822,568,3,30,2,2,New,117151,26,2025-10-24,2025-08-29
3823,386,5,8,2,1,New,213103,62,2025-09-20,2025-06-22
3824,762,2,29,3,3,New,133811,50,2026-04-13,2025-10-27
3825,1169,4,26,2,3,Expansion,58733,25,2025-08-25,2025-07-26
3826,1004,5,16,3,3,Expansion,133388,74,2025-12-16,2025-10-10
3827,1612,4,7,4,2,New,74893,16,2026-01-22,2025-08-29
3828,1190,5,24,2,2,Expansion,231654,59,2025-09-04,2025-07-30
3829,1024,5,16,5,2,Renewal,97812,11,2025-05-13,2025-01-29
3830,746,1,15,2,3,New,114786,30,2025-03-05,2025-01-14
3831,1903,4,20,2,3,New,57701,28,2025-11-25,2025-07-27
3832,919,5,6,3,2,Expansion,111138,40,2025-05-04,2025-01-09
3833,624,1,24,3,2,Renewal,141039,25,2025-07-01,2025-02-04
3834,655,2,19,5,3,Expansion,216683,66,2025-07-05,2025-03-26
3835,647,5,3,5,3,Expansion,130678,95,2025-06-26,2025-01-18
3836,1026,3,1,4,2,New,196604,50,2025-09-30,2025-04-13
3837,747,2,24,4,2,Renewal,172159,90,2025-11-07,2025-09-02
3838,1069,2,28,5,2,New,18712,68,2025-05-12,2025-01-13
3839,1634,2,28,1,2,New,168861,63,2025-11-02,2025-08-18
3840,1597,2,18,1,2,Renewal,111745,80,2025-10-23,2025-05-05
3841,1601,1,27,2,2,Renewal,236768,76,2025-09-15,2025-06-20
3842,1166,5,25,2,1,New,85703,83,2025-07-16,2025-03-29
3843,457,4,4,4,1,New,10661,64,2025-09-30,2025-04-09
3844,1698,5,12,5,1,Expansion,18739,62,2026-01-18,2025-10-14
3845,1887,5,7,4,3,New,42406,64,2025-10-25,2025-08-15
3846,1098,4,14,3,3,Renewal,118465,15,2025-12-22,2025-07-24
3847,761,3,19,3,2,New,215694,41,2025-09-29,2025-06-17
3848,1661,1,11,4,2,New,245982,94,2025-07-06,2025-03-08
3849,602,1,6,3,3,New,226289,78,2026-03-04,2025-09-15
3850,53,5,30,3,2,Renewal,148568,67,2025-06-11,2025-03-19
3851,993,5,10,3,2,New,174962,29,2025-07-07,2025-01-24
3852,314,3,4,1,2,Expansion,32451,57,2025-06-29,2025-01-31
3853,1946,3,19,2,1,Expansion,116448,58,2025-06-20,2025-01-08
3854,244,4,25,1,1,Renewal,99987,91,2025-11-11,2025-07-07
3855,183,2,21,3,1,New,194714,45,2025-12-13,2025-08-14
3856,87,1,28,3,2,Expansion,154702,48,2025-07-08,2025-01-18
3857,283,2,21,4,1,Renewal,116466,83,2025-05-28,2025-01-20
3858,1244,3,20,2,2,New,124581,93,2025-12-04,2025-06-28
3859,1885,2,26,4,1,Renewal,157435,37,2025-11-07,2025-07-26
3860,287,2,10,3,2,New,212169,75,2025-07-23,2025-02-19
3861,1074,2,8,3,1,Renewal,215087,47,2025-07-10,2025-04-05
3862,1325,5,21,4,2,Expansion,194116,41,2025-02-28,2025-01-19
3863,72,3,12,2,3,Expansion,247812,80,2025-04-19,2025-01-10
3864,1993,5,28,5,3,New,119345,73,2025-07-14,2025-03-26
3865,618,1,22,5,2,Expansion,38702,66,2025-07-20,2025-01-27
3866,1029,4,7,1,2,Renewal,226173,11,2025-11-12,2025-09-14
3867,1986,4,18,5,1,Renewal,68426,12,2025-10-14,2025-04-28
3868,778,5,4,2,3,Renewal,35147,56,2025-03-24,2025-01-28
3869,517,3,9,4,2,New,50229,57,2025-11-10,2025-08-13
3870,318,3,8,4,1,Renewal,43352,66,2025-12-31,2025-07-26
3871,809,2,25,2,3,Renewal,102970,73,2026-02-13,2025-10-27
3872,574,3,2,5,1,New,175378,82,2026-02-08,2025-09-16
3873,955,2,21,2,1,Renewal,208821,53,2025-11-04,2025-09-11
3874,76,3,6,4,1,Renewal,79482,42,2025-10-09,2025-08-18
3875,682,1,28,3,2,Renewal,210818,23,2025-09-24,2025-07-09
3876,536,3,12,5,3,Expansion,175903,28,2025-11-12,2025-08-01
3877,756,3,3,5,1,New,228948,38,2026-02-14,2025-08-26
3878,521,5,17,4,2,New,45399,12,2025-09-24,2025-04-07
3879,910,2,20,4,2,Renewal,202922,31,2025-08-22,2025-06-09
3880,1373,4,1,4,2,Renewal,182987,25,2025-10-28,2025-06-09
3881,1731,3,1,2,2,New,191873,25,2025-08-06,2025-04-08
3882,579,2,11,3,2,New,111026,21,2026-01-01,2025-10-13
3883,1674,4,24,2,1,Expansion,64479,78,2025-07-11,2025-05-11
3884,738,3,3,1,3,Expansion,184853,55,2025-07-22,2025-05-20
3885,742,2,28,4,2,Expansion,11737,57,2026-01-09,2025-07-25
3886,1308,1,17,3,3,Renewal,239851,77,2025-05-02,2025-03-30
3887,321,4,3,2,2,Expansion,59321,36,2025-07-15,2025-06-07
3888,1360,2,22,5,1,New,138113,77,2025-05-27,2025-02-23
3889,833,4,6,4,1,Renewal,73921,29,2025-09-29,2025-07-29
3890,916,4,15,3,2,Expansion,241234,88,2025-11-27,2025-06-21
3891,1762,1,19,3,2,Expansion,150883,67,2025-12-06,2025-08-23
3892,1405,2,19,3,2,New,169146,88,2025-05-28,2025-04-10
3893,855,4,12,4,1,Renewal,237103,61,2026-01-04,2025-07-29
3894,1453,5,29,1,3,Renewal,96595,39,2025-12-12,2025-07-27
3895,1324,5,7,2,1,Expansion,60171,19,2025-09-22,2025-07-23
3896,1457,2,28,1,2,New,128013,86,2025-05-05,2025-01-08
3897,620,1,30,2,3,New,188412,78,2025-07-11,2025-04-24
3898,209,3,26,1,3,Renewal,14121,23,2025-12-03,2025-07-23
3899,1108,1,6,2,2,Expansion,45434,78,2025-03-31,2025-01-30
3900,455,5,17,5,3,New,238944,56,2025-05-28,2025-04-10
3901,725,3,25,2,3,Renewal,136884,79,2025-06-20,2025-02-18
3902,504,3,26,1,2,Renewal,161991,20,2025-05-18,2025-01-12
3903,26,5,14,2,1,Renewal,197622,58,2025-08-14,2025-06-30
3904,814,1,5,4,3,Expansion,55767,28,2025-11-12,2025-06-09
3905,1309,5,5,2,2,Renewal,37463,91,2025-12-15,2025-10-09
3906,1970,1,26,2,2,New,21301,63,2025-04-21,2025-03-06
3907,1085,3,2,1,2,Expansion,237134,71,2026-03-31,2025-10-25
3908,37,4,5,5,3,Expansion,26854,14,2026-03-17,2025-10-16
3909,725,2,28,4,3,Expansion,113719,63,2025-08-22,2025-07-11
3910,440,4,18,1,2,New,156054,30,2025-06-12,2025-02-28
3911,907,2,16,2,1,New,147744,68,2025-05-24,2025-02-12
3912,1185,1,7,5,1,Renewal,168013,29,2025-02-26,2025-01-14
3913,1732,4,6,4,1,Renewal,136451,10,2025-07-12,2025-04-01
3914,585,5,27,3,3,Expansion,127672,89,2026-03-10,2025-09-25
3915,1262,2,3,2,1,Renewal,131070,39,2025-11-29,2025-09-30
3916,1924,2,5,5,1,Expansion,55330,27,2026-03-17,2025-10-22
3917,1391,2,25,3,2,Expansion,19744,24,2025-09-02,2025-06-01
3918,1401,3,16,3,2,Expansion,71531,92,2025-07-22,2025-02-13
3919,823,3,12,5,2,Renewal,129150,79,2025-03-12,2025-01-27
3920,1668,5,6,3,2,New,66802,61,2026-01-09,2025-07-30
3921,980,3,12,3,3,New,14474,45,2025-12-08,2025-06-22
3922,1106,4,12,1,1,Expansion,239245,73,2025-10-03,2025-08-26
3923,1191,1,24,2,1,New,126339,28,2025-04-08,2025-02-18
3924,1569,3,19,5,1,New,84121,34,2025-07-17,2025-04-18
3925,1652,3,22,4,3,New,120237,43,2025-03-10,2025-01-10
3926,171,3,13,1,1,Renewal,242431,89,2025-07-05,2025-04-13
3927,381,1,28,4,1,New,55652,59,2025-07-22,2025-01-28
3928,159,4,24,3,1,New,209369,59,2025-10-20,2025-07-24
3929,240,4,4,3,1,New,247014,80,2025-06-07,2025-03-21
3930,16,1,16,1,3,Renewal,127670,25,2026-02-08,2025-10-26
3931,953,3,2,3,1,New,168262,95,2026-02-20,2025-10-21
3932,1135,1,20,1,1,New,230595,52,2025-12-20,2025-07-31
3933,1306,3,6,4,1,Renewal,105630,86,2025-08-29,2025-07-08
3934,1638,4,8,3,1,New,79136,24,2025-06-09,2025-05-03
3935,1443,2,26,5,2,Renewal,135550,22,2025-06-08,2025-01-28
3936,669,4,1,2,2,Renewal,162336,31,2025-08-10,2025-04-09
3937,902,4,10,1,3,Renewal,88909,84,2025-05-27,2025-01-23
3938,176,4,11,2,1,New,43686,73,2026-01-07,2025-09-10
3939,807,1,11,5,2,Renewal,249254,76,2025-11-24,2025-09-26
3940,1671,5,28,2,1,New,135134,23,2025-08-10,2025-06-12
3941,137,3,6,3,1,Renewal,51212,47,2026-01-01,2025-09-14
3942,1817,3,14,4,1,Expansion,29493,36,2025-10-04,2025-08-16
3943,963,3,3,5,1,Renewal,188885,62,2025-11-14,2025-07-25
3944,1853,3,21,1,3,Renewal,102244,70,2025-03-23,2025-01-03
3945,16,1,21,1,2,Renewal,115727,21,2025-10-01,2025-08-25
3946,214,2,21,1,1,Expansion,37139,26,2025-11-12,2025-08-20
3947,454,1,22,5,3,New,227121,93,2025-07-10,2025-02-14
3948,61,2,11,4,3,New,109793,55,2025-11-09,2025-08-05
3949,63,1,19,1,3,New,213055,93,2025-09-24,2025-06-12
3950,1600,4,24,1,3,Renewal,244446,66,2025-12-18,2025-10-11
3951,154,1,14,3,1,New,81102,32,2025-07-22,2025-06-05
3952,520,4,11,3,3,Expansion,113744,65,2025-06-23,2025-03-15
3953,299,2,8,1,3,New,121523,47,2025-04-23,2025-03-06
3954,866,5,9,4,1,Expansion,68803,76,2025-08-22,2025-06-28
3955,1438,3,20,2,1,New,83158,64,2025-11-08,2025-07-20
3956,133,4,10,4,2,Renewal,95131,34,2025-06-24,2025-04-30
3957,1541,3,19,3,1,New,122760,14,2025-09-26,2025-06-15
3958,197,2,16,1,1,Expansion,178259,47,2025-11-05,2025-08-06
3959,216,1,16,5,3,Renewal,232253,15,2026-02-19,2025-09-05
3960,1181,3,15,4,1,New,39222,81,2025-12-24,2025-09-27
3961,562,1,23,3,3,Renewal,235094,45,2025-10-28,2025-05-26
3962,1716,4,8,2,2,New,194060,38,2025-12-07,2025-07-10
3963,885,5,16,1,1,New,184287,64,2026-01-15,2025-09-15
3964,1713,3,27,2,1,Renewal,184525,71,2025-07-25,2025-06-13
3965,9,5,7,4,1,Expansion,31654,24,2026-01-14,2025-09-23
3966,815,5,19,4,2,Expansion,178889,12,2025-09-14,2025-07-03
3967,44,3,24,3,1,New,167014,54,2026-02-28,2025-09-05
3968,1029,1,17,3,2,Expansion,201344,29,2025-11-27,2025-07-19
3969,102,4,7,5,3,Renewal,176489,32,2025-07-16,2025-05-28
3970,1925,1,3,5,2,New,235925,44,2025-05-26,2025-01-19
3971,1515,4,17,5,1,Expansion,143830,78,2025-06-07,2025-01-28
3972,1637,2,3,1,1,Renewal,185044,25,2026-02-19,2025-08-24
3973,1235,2,29,5,1,New,214080,30,2025-07-18,2025-04-18
3974,380,3,13,4,2,Expansion,45914,54,2025-03-27,2025-01-02
3975,1744,3,25,4,1,Renewal,121311,32,2025-10-22,2025-08-24
3976,189,2,9,2,2,New,181103,73,2025-06-12,2025-04-07
3977,647,4,8,4,2,New,57159,22,2025-08-15,2025-06-08
3978,1248,3,6,1,2,New,165692,40,2025-12-09,2025-09-04
3979,757,5,15,1,3,Renewal,195836,88,2025-08-02,2025-05-28
3980,104,3,19,2,3,Expansion,232013,52,2025-05-26,2025-04-26
3981,746,3,23,5,2,Renewal,139596,87,2025-09-03,2025-04-25
3982,1376,2,16,2,2,New,163346,54,2025-10-28,2025-08-21
3983,1067,1,14,1,1,Renewal,162828,29,2025-05-15,2025-02-13
3984,213,1,22,1,1,New,181862,36,2025-03-24,2025-01-26
3985,974,3,7,3,3,Expansion,21626,32,2025-09-24,2025-05-14
3986,572,5,27,3,3,New,201810,23,2025-06-21,2025-03-29
3987,1686,2,6,2,1,New,247593,14,2026-03-15,2025-10-13
3988,1073,3,29,4,1,Expansion,211362,83,2025-08-27,2025-06-05
3989,1702,1,8,4,1,Expansion,148095,55,2026-03-06,2025-10-15
3990,421,4,20,2,1,New,69032,24,2026-01-24,2025-08-06
3991,288,4,21,1,3,New,11710,89,2025-09-09,2025-04-18
3992,763,1,20,2,1,Expansion,127739,79,2025-09-11,2025-06-04
3993,1226,5,18,2,3,Expansion,10816,35,2025-11-25,2025-08-16
3994,897,2,18,1,1,Expansion,68545,36,2025-10-01,2025-08-17
3995,513,5,9,4,1,New,90268,56,2025-09-26,2025-06-10
3996,901,4,29,1,1,Expansion,94114,39,2025-10-22,2025-07-02
3997,1932,5,17,2,1,Expansion,79153,80,2025-04-23,2025-02-21
3998,57,5,26,2,3,New,180894,39,2026-01-12,2025-09-22
3999,1651,2,24,5,2,Renewal,139015,71,2025-12-22,2025-10-11
4000,1056,4,24,3,1,Renewal,131765,18,2025-11-26,2025-07-10
4001,206,3,29,2,1,Renewal,204905,14,2025-09-20,2025-08-17
4002,842,4,22,4,1,New,178986,94,2025-10-17,2025-07-25
4003,186,1,19,1,3,Renewal,122918,21,2025-06-18,2025-02-23
4004,1523,2,1,5,1,Renewal,138470,36,2025-05-17,2025-02-28
4005,1404,1,8,4,2,New,173255,19,2025-09-28,2025-08-27
4006,995,5,21,2,1,New,118571,22,2026-03-30,2025-10-03
4007,1801,1,29,1,2,Renewal,107273,76,2025-04-18,2025-03-08
4008,295,1,13,2,2,Renewal,127641,48,2025-06-21,2025-03-07
4009,1145,3,30,4,1,Renewal,48648,56,2025-07-29,2025-06-14
4010,1936,3,27,2,3,Expansion,183164,87,2025-05-08,2025-01-13
4011,1825,2,13,4,3,Renewal,176654,25,2025-04-13,2025-03-08
4012,326,1,20,3,2,Renewal,153847,94,2025-04-11,2025-01-12
4013,1425,3,1,5,1,Expansion,158994,87,2026-01-16,2025-08-01
4014,539,3,11,4,2,Expansion,194560,67,2025-11-22,2025-10-03
4015,916,3,10,2,1,New,92468,43,2025-05-31,2025-01-29
4016,1995,3,30,3,2,New,136968,45,2025-06-28,2025-01-05
4017,100,1,24,4,3,New,140656,50,2025-06-13,2025-05-05
4018,147,2,29,3,3,Expansion,30562,48,2025-05-17,2025-01-18
4019,1289,5,2,4,3,Renewal,135502,12,2025-12-07,2025-10-20
4020,1605,3,14,3,2,New,146091,42,2025-02-14,2025-01-03
4021,83,3,2,1,2,Renewal,196963,62,2025-09-09,2025-05-11
4022,1277,4,13,5,1,New,87513,78,2025-12-11,2025-08-14
4023,740,4,1,3,3,Renewal,162295,87,2025-06-24,2025-03-14
4024,871,2,11,4,2,New,25864,20,2025-09-21,2025-04-09
4025,1427,4,20,3,3,New,30740,21,2025-11-14,2025-09-17
4026,1368,1,26,4,2,Expansion,56368,94,2025-08-24,2025-07-10
4027,1383,1,12,5,2,New,167722,12,2025-09-06,2025-06-07
4028,693,1,15,1,2,Renewal,77298,19,2025-11-18,2025-08-10
4029,1945,4,28,4,1,New,224580,22,2025-04-19,2025-01-21
4030,1435,2,4,5,2,Renewal,115382,70,2025-04-11,2025-01-30
4031,630,4,4,4,3,Expansion,76579,47,2025-09-27,2025-05-23
4032,859,3,12,5,3,New,246601,33,2025-08-25,2025-05-09
4033,1929,5,8,2,3,Renewal,244548,18,2025-05-17,2025-02-15
4034,1296,2,9,3,2,Renewal,196746,86,2025-09-16,2025-03-22
4035,1533,3,19,1,3,Expansion,235233,44,2025-11-15,2025-06-03
4036,627,1,29,1,3,Expansion,183159,49,2025-11-09,2025-07-16
4037,523,4,8,5,1,Renewal,178915,47,2026-03-21,2025-10-14
4038,1148,1,21,4,1,Renewal,135414,60,2026-01-17,2025-09-02
4039,1749,5,16,2,2,Renewal,149232,15,2025-09-15,2025-06-14
4040,1755,2,12,1,3,Renewal,36113,78,2025-10-21,2025-08-21
4041,260,5,19,4,2,Renewal,125747,65,2026-01-10,2025-08-23
4042,1422,4,25,1,3,Renewal,170069,20,2025-05-20,2025-03-03
4043,336,4,27,3,1,Renewal,99787,83,2025-06-15,2025-04-18
4044,892,5,16,1,3,Renewal,218024,55,2025-12-26,2025-08-04
4045,1178,1,1,3,3,New,124313,37,2026-01-02,2025-08-01
4046,1355,3,28,3,2,New,135165,71,2025-06-05,2025-02-26
4047,728,4,28,4,1,Renewal,45328,56,2025-03-02,2025-01-10
4048,755,3,9,5,2,Renewal,19379,91,2026-01-23,2025-10-03
4049,1664,3,5,3,2,Renewal,175132,37,2025-12-14,2025-09-09
4050,1913,5,9,3,2,Expansion,202036,53,2026-01-07,2025-08-31
4051,840,2,8,3,3,New,81168,33,2025-04-27,2025-01-02
4052,1158,3,7,1,3,New,127785,30,2026-01-26,2025-08-29
4053,1082,2,16,4,3,New,95717,74,2026-03-18,2025-10-12
4054,1939,5,19,3,1,New,202775,92,2025-12-18,2025-08-07
4055,481,4,30,4,3,Renewal,151638,13,2025-09-01,2025-04-06
4056,1396,3,9,5,1,Expansion,178145,86,2025-08-15,2025-05-27
4057,739,1,2,4,3,Renewal,227853,60,2025-07-12,2025-02-22
4058,459,4,16,4,3,Renewal,147757,42,2025-06-22,2025-03-13
4059,218,4,10,5,1,Expansion,163726,24,2025-10-06,2025-07-19
4060,878,5,11,1,3,Renewal,133400,32,2025-09-08,2025-06-25
4061,74,1,13,5,1,New,101405,64,2026-02-13,2025-09-01
4062,984,5,17,2,1,Expansion,24017,71,2025-02-28,2025-01-24
4063,130,2,7,3,3,Renewal,161916,12,2025-06-05,2025-03-14
4064,614,2,6,4,3,New,235563,32,2025-09-02,2025-05-23
4065,1131,1,3,4,3,New,161314,91,2025-08-29,2025-06-30
4066,1321,2,19,3,2,New,246221,43,2025-04-24,2025-01-21
4067,220,5,5,5,2,Renewal,167169,22,2025-10-03,2025-05-15
4068,1209,3,4,1,3,Expansion,48033,13,2025-07-05,2025-04-07
4069,1667,1,12,5,2,New,123304,65,2026-01-26,2025-10-24
4070,445,5,30,3,1,Expansion,156177,36,2026-01-03,2025-09-04
4071,1528,3,29,2,3,Renewal,141310,48,2025-10-17,2025-07-17
4072,1474,4,8,3,3,Expansion,154151,90,2025-07-29,2025-06-16
4073,499,1,27,2,2,Expansion,134491,27,2025-07-06,2025-02-10
4074,419,1,13,2,2,New,22211,52,2025-09-18,2025-06-30
4075,870,4,20,5,1,New,82855,93,2025-11-13,2025-06-06
4076,1416,4,5,4,3,New,198401,69,2026-03-06,2025-09-07
4077,1503,5,29,5,3,Expansion,228133,44,2025-04-24,2025-02-10
4078,1982,4,15,2,3,Expansion,137819,71,2025-10-16,2025-05-12
4079,786,5,3,1,2,Expansion,14721,66,2025-09-24,2025-07-14
4080,773,5,26,4,2,Renewal,57878,46,2025-06-12,2025-02-21
4081,452,1,22,5,1,Renewal,46890,12,2025-07-01,2025-05-27
4082,159,1,15,1,3,Expansion,28104,27,2025-08-25,2025-05-24
4083,509,4,2,2,2,Renewal,105528,66,2025-11-22,2025-09-28
4084,1271,4,8,3,2,Renewal,17854,20,2026-01-17,2025-10-26
4085,429,1,22,1,1,Renewal,241278,24,2025-11-22,2025-06-15
4086,757,4,15,2,1,Expansion,223021,38,2025-10-16,2025-09-02
4087,95,1,22,4,2,Renewal,158695,34,2025-07-12,2025-02-17
4088,850,1,26,4,1,New,11785,33,2025-07-16,2025-02-23
4089,929,2,8,5,2,New,222673,91,2025-03-15,2025-01-23
4090,201,3,19,2,2,New,51021,19,2025-12-19,2025-10-10
4091,1945,3,1,1,2,Renewal,30275,36,2026-01-31,2025-09-26
4092,553,5,14,4,1,Renewal,54845,93,2025-07-31,2025-06-10
4093,512,3,18,1,2,Expansion,227231,70,2025-03-30,2025-02-12
4094,1457,1,26,1,2,Expansion,98856,16,2025-06-02,2025-02-12
4095,497,1,23,1,3,New,95977,88,2025-09-10,2025-07-28
4096,987,4,20,2,3,Expansion,236074,45,2026-02-12,2025-09-11
4097,896,4,2,3,2,New,249276,74,2025-10-24,2025-06-20
4098,649,4,12,1,2,Renewal,54339,32,2025-10-18,2025-06-08
4099,1551,1,13,5,2,Expansion,183781,74,2025-09-28,2025-08-01
4100,1557,4,11,3,1,Renewal,203653,76,2025-08-27,2025-03-23
4101,224,1,10,5,3,Renewal,226881,22,2025-08-28,2025-07-15
4102,1976,5,1,1,3,Renewal,140866,95,2025-10-17,2025-06-19
4103,87,5,6,4,2,New,203466,80,2025-11-05,2025-07-15
4104,538,3,24,3,1,Expansion,246534,48,2025-07-27,2025-05-23
4105,1993,3,25,2,3,Expansion,116012,73,2025-06-24,2025-01-10
4106,125,3,28,1,1,Expansion,96089,25,2025-09-16,2025-04-27
4107,1049,4,25,2,2,Renewal,143653,42,2025-09-26,2025-08-16
4108,293,3,3,4,3,Renewal,157702,95,2025-11-14,2025-09-16
4109,307,1,15,4,3,New,151288,20,2025-09-14,2025-08-13
4110,879,5,3,3,1,New,121656,56,2026-03-22,2025-10-23
4111,1376,2,20,4,2,Renewal,117771,23,2025-05-15,2025-01-25
4112,249,4,26,1,2,New,19898,13,2026-01-29,2025-09-11
4113,165,4,12,1,3,Renewal,204665,78,2025-02-04,2025-01-04
4114,1869,4,18,3,1,Renewal,142881,46,2025-11-07,2025-07-08
4115,895,1,17,4,2,Renewal,136410,15,2025-12-27,2025-08-10
4116,269,1,20,2,1,New,155026,39,2025-11-30,2025-06-03
4117,531,2,1,5,1,New,39031,56,2025-08-15,2025-03-23
4118,1527,3,20,4,3,Renewal,68208,35,2025-12-31,2025-08-05
4119,1608,1,29,5,3,Renewal,161055,23,2025-05-09,2025-03-29
4120,1215,5,26,3,2,Expansion,190374,69,2026-01-02,2025-07-20
4121,60,1,6,2,2,Expansion,208008,61,2025-04-22,2025-03-08
4122,443,4,4,1,3,Renewal,151483,14,2025-07-17,2025-03-18
4123,1688,1,26,1,2,Expansion,239374,93,2025-05-09,2025-03-28
4124,1339,4,23,2,2,Expansion,26323,38,2025-11-03,2025-07-10
4125,721,5,4,3,1,Renewal,112609,66,2025-08-31,2025-07-13
4126,1445,4,5,5,2,Expansion,239627,54,2026-02-13,2025-10-05
4127,395,4,28,1,1,Expansion,214616,56,2025-09-08,2025-05-05
4128,1000,2,30,2,1,Renewal,172222,28,2025-07-24,2025-04-02
4129,737,1,26,5,1,Expansion,111504,88,2025-06-21,2025-05-18
4130,900,5,26,4,1,New,225575,93,2026-03-20,2025-10-14
4131,1674,5,30,2,3,New,242987,46,2025-04-15,2025-03-02
4132,1311,1,14,4,2,New,151534,47,2026-01-02,2025-09-21
4133,1745,5,8,1,1,Expansion,82522,65,2025-04-29,2025-02-01
4134,1663,3,27,4,1,Renewal,195839,78,2025-10-21,2025-09-12
4135,566,5,28,2,2,Renewal,107770,89,2025-04-15,2025-01-03
4136,958,5,2,3,3,Renewal,155345,41,2025-05-07,2025-01-30
4137,31,2,16,5,3,Renewal,16186,30,2026-01-07,2025-08-22
4138,755,1,7,1,3,New,211311,16,2025-07-26,2025-06-14
4139,1834,5,18,3,2,Expansion,96088,48,2025-11-26,2025-09-04
4140,1041,1,18,3,1,New,137065,49,2025-05-20,2025-01-13
4141,1046,2,17,3,1,New,126500,30,2025-10-14,2025-06-26
4142,377,1,12,2,3,New,104562,19,2025-10-15,2025-06-13
4143,240,2,11,2,2,Expansion,132713,20,2025-07-09,2025-02-17
4144,1045,4,22,3,1,Expansion,198626,56,2025-05-26,2025-03-04
4145,1529,1,29,5,3,Renewal,80053,21,2025-10-26,2025-09-20
4146,1534,1,27,3,1,Renewal,43338,12,2025-06-07,2025-01-02
4147,1295,1,9,3,1,New,96827,64,2026-01-17,2025-10-25
4148,1643,2,16,4,3,Expansion,173831,28,2026-01-04,2025-07-15
4149,1830,5,9,4,1,Expansion,143936,69,2025-05-24,2025-04-14
4150,1917,2,22,3,1,New,233024,36,2025-05-31,2025-01-25
4151,752,4,7,4,1,New,125064,20,2025-07-03,2025-03-18
4152,417,4,7,5,2,Expansion,171388,21,2025-06-30,2025-03-12
4153,1668,1,19,2,2,Renewal,112071,84,2025-08-14,2025-05-28
4154,610,2,14,3,3,Expansion,191755,34,2025-06-01,2025-02-13
4155,1984,3,23,5,2,Renewal,107735,63,2025-12-09,2025-10-10
4156,65,5,19,3,1,Expansion,86951,58,2025-06-26,2025-04-30
4157,917,5,18,5,2,Expansion,240007,62,2025-07-27,2025-04-27
4158,1556,1,5,2,1,New,83712,29,2025-07-18,2025-04-18
4159,1417,5,17,2,1,New,183385,82,2025-08-17,2025-07-17
4160,665,1,20,2,2,Renewal,14234,43,2025-02-08,2025-01-03
4161,503,5,30,4,2,New,122391,75,2025-11-01,2025-06-05
4162,1663,4,21,2,2,Renewal,21226,30,2025-12-14,2025-08-26
4163,1503,5,20,4,2,Renewal,63093,62,2025-10-22,2025-09-15
4164,421,4,7,5,1,New,231022,81,2025-12-03,2025-09-27
4165,389,1,19,4,1,New,34475,87,2026-04-11,2025-10-25
4166,604,4,16,1,3,Expansion,190203,69,2025-08-29,2025-07-05
4167,1419,4,5,1,1,Renewal,157703,74,2025-10-17,2025-07-31
4168,943,5,30,2,3,Expansion,180109,93,2025-06-22,2025-02-04
4169,1941,5,13,1,1,New,109195,61,2026-02-27,2025-09-16
4170,1793,2,16,5,1,Expansion,91678,30,2025-09-20,2025-07-09
4171,1377,3,13,3,3,Expansion,16091,64,2025-11-25,2025-10-07
4172,921,5,5,2,3,New,84838,22,2026-01-12,2025-08-22
4173,445,1,2,5,1,Expansion,149243,37,2025-11-05,2025-05-16
4174,9,5,18,3,3,Expansion,77758,42,2026-02-22,2025-09-29
4175,1175,1,27,3,3,Renewal,74666,34,2025-09-24,2025-05-11
4176,1105,4,30,4,3,New,176304,27,2025-09-01,2025-07-18
4177,205,2,3,5,3,Renewal,17746,64,2025-12-19,2025-08-05
4178,115,3,30,5,3,Expansion,134920,91,2025-08-30,2025-06-05
4179,50,5,16,5,1,New,230689,37,2026-01-27,2025-08-16
