usage_id,customer_id,product_id,usage_date,active_users,licensed_seats,utilization_percent
8358,718,4,2025-06-09,20,586,3.41
8359,1753,3,2025-09-07,3803,4137,91.93
8360,771,4,2025-04-07,123,405,30.37
8361,1657,5,2025-01-15,2043,2361,86.53
8362,1168,2,2025-07-11,210,1385,15.16
8363,980,4,2025-04-19,1188,1996,59.52
8364,252,2,2025-05-08,423,1377,30.72
8365,524,3,2025-02-24,15,115,13.04
8366,1659,3,2025-05-27,1865,2076,89.84
8367,1024,4,2025-12-22,419,4572,9.16
8368,369,1,2025-09-13,3147,3493,90.09
8369,1747,5,2025-06-12,339,4853,6.99
8370,657,5,2025-04-22,807,954,84.59
8371,840,1,2025-09-29,238,4079,5.83
8372,8,1,2025-07-07,3904,4838,80.69
8373,381,5,2025-10-21,464,4346,10.68
8374,322,2,2025-02-10,178,1270,14.02
8375,617,4,2025-11-02,4219,4254,99.18
8376,1194,2,2025-09-07,1323,2331,56.76
8377,423,1,2025-10-26,506,896,56.47
8378,362,4,2025-07-01,217,1397,15.53
8379,1156,1,2025-04-25,455,1889,24.09
8380,1555,1,2025-07-06,733,1410,51.99
8381,594,5,2025-01-10,353,1035,34.11
8382,1504,2,2025-08-12,3046,3249,93.75
8383,1255,5,2025-03-30,3727,4916,75.81
8384,774,2,2025-04-19,1135,2161,52.52
8385,105,1,2025-10-25,2731,2805,97.36
8386,1403,2,2025-07-18,372,1072,34.7
8387,1173,2,2025-01-19,1600,1906,83.95
8388,942,5,2025-08-11,1930,3829,50.4
8389,45,4,2025-08-21,447,926,48.27
8390,1128,2,2025-04-25,261,3932,6.64
8391,302,1,2025-03-13,423,4667,9.06
8392,258,1,2025-10-20,468,1246,37.56
8393,1167,4,2025-07-12,3309,4294,77.06
8394,359,2,2025-09-04,3167,3456,91.64
8395,1852,4,2025-01-07,350,2838,12.33
8396,1807,5,2025-12-12,2911,4796,60.7
8397,1532,5,2025-01-02,979,1424,68.75
8398,802,4,2025-12-18,244,2224,10.97
8399,1577,2,2025-12-23,807,2433,33.17
8400,1698,4,2025-02-22,1749,2059,84.94
8401,274,2,2025-01-29,747,1069,69.88
8402,263,1,2025-08-20,3670,4271,85.93
8403,1372,4,2025-01-21,3167,3222,98.29
8404,1819,1,2025-05-19,3387,4249,79.71
8405,1066,5,2025-06-19,266,502,52.99
8406,643,1,2025-05-01,540,1418,38.08
8407,1264,3,2025-09-16,697,1116,62.46
8408,1323,4,2025-11-10,2988,4982,59.98
8409,57,2,2025-02-24,802,2550,31.45
8410,58,2,2025-01-20,108,3314,3.26
8411,256,1,2025-11-04,2579,4162,61.97
8412,917,3,2025-09-11,225,933,24.12
8413,1595,5,2025-12-08,438,1011,43.32
8414,167,4,2025-09-09,3000,3292,91.13
8415,1784,1,2025-02-14,554,2564,21.61
8416,1546,3,2025-10-24,2560,3307,77.41
8417,1470,4,2025-09-27,3380,3829,88.27
8418,590,3,2025-10-05,514,2250,22.84
8419,979,4,2025-05-20,626,2626,23.84
8420,1408,4,2025-05-16,1377,1446,95.23
8421,204,2,2025-10-08,297,4854,6.12
8422,1209,2,2025-04-11,1979,2845,69.56
8423,140,4,2025-12-22,3095,4133,74.89
8424,1567,2,2025-03-12,1355,2903,46.68
8425,1517,5,2025-09-03,957,3999,23.93
8426,789,4,2025-12-01,2372,3322,71.4
8427,1593,4,2025-10-08,1208,3017,40.04
8428,647,4,2025-07-12,1517,4880,31.09
8429,1962,1,2025-01-02,78,2974,2.62
8430,46,3,2025-12-05,406,2858,14.21
8431,1628,2,2025-02-25,455,483,94.2
8432,1071,1,2025-06-22,2740,4057,67.54
8433,1064,4,2025-10-24,126,624,20.19
8434,368,2,2025-06-13,2406,3917,61.42
8435,261,3,2025-09-12,2208,2517,87.72
8436,1729,2,2025-03-30,1146,1276,89.81
8437,439,2,2025-09-06,11,3138,0.35
8438,1108,5,2025-03-09,3317,4749,69.85
8439,61,4,2025-08-24,183,2881,6.35
8440,1292,5,2025-09-29,1893,2384,79.4
8441,348,4,2025-07-23,10,1149,0.87
8442,37,1,2025-12-11,44,611,7.2
8443,1992,3,2025-03-13,2895,3001,96.47
8444,1229,2,2025-10-08,165,3428,4.81
8445,60,2,2025-12-21,919,1512,60.78
8446,379,4,2025-12-25,86,3437,2.5
8447,939,3,2025-05-28,1475,4315,34.18
8448,623,2,2025-03-04,174,572,30.42
8449,1745,4,2025-10-21,699,1111,62.92
8450,779,2,2025-03-21,234,1514,15.46
8451,357,2,2025-04-09,498,1011,49.26
8452,1405,4,2025-10-01,337,1618,20.83
8453,806,2,2025-05-14,1990,3309,60.14
8454,1679,5,2025-02-12,76,1417,5.36
8455,1632,5,2025-02-17,142,678,20.94
8456,58,2,2025-01-26,2385,3314,71.97
8457,1864,2,2025-12-05,1693,2089,81.04
8458,83,2,2025-01-05,2993,3456,86.6
8459,1385,5,2025-11-10,545,1040,52.4
8460,223,3,2025-01-04,122,220,55.45
8461,517,4,2025-04-25,420,892,47.09
8462,201,3,2025-09-21,705,2610,27.01
8463,1113,4,2025-10-21,2448,3812,64.22
8464,817,3,2025-04-07,3044,4285,71.04
8465,1675,3,2025-10-06,240,2519,9.53
8466,1585,3,2025-10-22,433,531,81.54
8467,11,5,2025-11-27,46,4384,1.05
8468,302,2,2025-03-04,2012,4667,43.11
8469,1451,3,2025-06-28,1131,2344,48.25
8470,1859,2,2025-09-15,2229,2953,75.48
8471,241,3,2025-05-03,2254,2377,94.83
8472,1655,3,2025-07-16,2814,2869,98.08
8473,507,1,2025-09-09,2653,4445,59.69
8474,1918,2,2025-04-24,181,279,64.87
8475,602,5,2025-08-29,122,356,34.27
8476,94,5,2025-11-07,396,1084,36.53
8477,257,4,2025-09-06,415,1889,21.97
8478,1797,3,2025-04-20,643,2031,31.66
8479,1984,2,2025-06-28,827,2312,35.77
8480,1938,4,2025-05-15,218,4626,4.71
8481,464,4,2025-02-14,196,1168,16.78
8482,1710,1,2025-09-01,2860,3003,95.24
8483,530,1,2025-07-02,264,409,64.55
8484,88,2,2025-01-01,601,3277,18.34
8485,892,3,2025-09-04,249,1958,12.72
8486,1242,2,2025-12-25,1196,2642,45.27
8487,83,3,2025-08-20,1615,3456,46.73
8488,1973,5,2025-06-10,46,262,17.56
8489,590,3,2025-09-29,307,2250,13.64
8490,1810,2,2025-03-02,2447,4072,60.09
8491,1312,3,2025-04-09,2389,4462,53.54
8492,594,5,2025-09-28,110,1035,10.63
8493,1038,2,2025-11-02,2811,4022,69.89
8494,1389,4,2025-06-02,1393,2067,67.39
8495,874,1,2025-05-26,207,306,67.65
8496,917,2,2025-06-22,498,933,53.38
8497,661,4,2025-01-22,373,425,87.76
8498,634,1,2025-10-22,346,3176,10.89
8499,1866,1,2025-03-09,99,2306,4.29
8500,615,3,2025-01-30,2103,2385,88.18
8501,75,1,2025-08-25,431,461,93.49
8502,826,1,2025-01-25,1221,2645,46.16
8503,259,5,2025-12-27,1566,3892,40.24
8504,1266,5,2025-08-16,776,2427,31.97
8505,1942,2,2025-01-03,12,606,1.98
8506,1105,1,2025-07-29,462,758,60.95
8507,1203,4,2025-11-19,4176,4610,90.59
8508,1197,4,2025-06-23,279,293,95.22
8509,84,4,2025-01-19,3213,4766,67.42
8510,1116,1,2025-09-27,2038,3538,57.6
8511,1100,3,2025-10-20,136,1508,9.02
8512,764,3,2025-10-05,3344,3995,83.7
8513,481,2,2025-09-18,1777,2984,59.55
8514,1234,3,2025-02-17,370,4561,8.11
8515,113,4,2025-12-26,2118,2634,80.41
8516,750,5,2025-11-20,1771,4044,43.79
8517,355,3,2025-08-24,1976,2192,90.15
8518,1215,4,2025-04-25,119,3144,3.78
8519,670,2,2025-07-31,1172,2821,41.55
8520,852,2,2025-03-31,325,2233,14.55
8521,1894,4,2025-11-15,2086,3511,59.41
8522,1189,4,2025-04-15,11,620,1.77
8523,126,2,2025-09-21,206,2435,8.46
8524,1677,3,2025-05-21,2474,4640,53.32
8525,1409,1,2025-10-18,510,582,87.63
8526,1865,2,2025-01-21,2123,4762,44.58
8527,1039,1,2025-01-05,2091,4928,42.43
8528,565,3,2025-12-31,190,3110,6.11
8529,665,5,2025-02-24,557,1416,39.34
8530,205,5,2025-01-09,133,471,28.24
8531,1743,2,2025-10-24,186,443,41.99
8532,953,4,2025-10-11,52,150,34.67
8533,310,3,2025-12-07,2018,2427,83.15
8534,1256,1,2025-01-10,1243,2185,56.89
8535,29,4,2025-03-13,484,1608,30.1
8536,936,2,2025-01-29,1568,1725,90.9
8537,1464,3,2025-12-04,757,1021,74.14
8538,536,3,2025-05-27,1897,3867,49.06
8539,26,5,2025-12-10,876,1609,54.44
8540,583,4,2025-01-24,229,456,50.22
8541,1372,3,2025-05-24,433,3222,13.44
8542,43,4,2025-02-13,153,1342,11.4
8543,1401,5,2025-02-07,3920,4462,87.85
8544,1844,1,2025-06-25,395,443,89.16
8545,938,2,2025-04-24,1852,3166,58.5
8546,881,4,2025-04-29,656,1602,40.95
8547,1571,4,2025-03-17,794,2043,38.86
8548,1697,2,2025-05-30,1460,3279,44.53
8549,234,2,2025-07-29,361,678,53.24
8550,729,3,2025-06-18,52,141,36.88
8551,558,3,2025-07-11,392,1473,26.61
8552,318,4,2025-05-31,48,3214,1.49
8553,741,2,2025-03-02,1731,3981,43.48
8554,357,4,2025-03-06,546,1011,54.01
8555,1244,2,2025-07-12,72,222,32.43
8556,807,1,2025-08-05,1550,3968,39.06
8557,363,4,2025-04-13,3188,4827,66.05
8558,920,5,2025-08-10,371,375,98.93
8559,1434,4,2025-06-02,376,610,61.64
8560,293,5,2025-06-20,599,3006,19.93
8561,1906,2,2025-05-31,606,2764,21.92
8562,502,1,2025-01-21,418,4377,9.55
8563,1405,3,2025-11-24,1240,1618,76.64
8564,49,2,2025-12-18,2397,4569,52.46
8565,409,5,2025-02-19,210,2763,7.6
8566,1377,2,2025-08-22,3896,4797,81.22
8567,1470,5,2025-05-27,441,3829,11.52
8568,1914,4,2025-01-30,647,1563,41.39
8569,1001,3,2025-11-12,1215,2710,44.83
8570,663,2,2025-10-11,918,3102,29.59
8571,728,1,2025-07-04,3398,4520,75.18
8572,1804,2,2025-01-11,830,3766,22.04
8573,1017,5,2025-09-08,146,948,15.4
8574,389,1,2025-06-25,2184,3973,54.97
8575,508,4,2025-11-17,1605,4238,37.87
8576,1057,2,2025-07-03,57,2165,2.63
8577,1754,5,2025-11-17,1050,1372,76.53
8578,1042,1,2025-11-07,1366,3316,41.19
8579,1746,2,2025-09-22,2795,4163,67.14
8580,1743,1,2025-09-27,23,443,5.19
8581,1390,5,2025-01-25,444,737,60.24
8582,1874,2,2025-12-01,1150,2077,55.37
8583,820,4,2025-02-06,16,3007,0.53
8584,667,1,2025-06-27,1049,1534,68.38
8585,1712,4,2025-10-20,53,2520,2.1
8586,570,3,2025-09-16,472,1859,25.39
8587,1776,1,2025-05-18,2202,3628,60.69
8588,1463,5,2025-02-03,529,725,72.97
8589,1762,2,2025-07-17,445,647,68.78
8590,75,5,2025-05-09,407,461,88.29
8591,1748,3,2025-02-04,281,695,40.43
8592,1365,3,2025-03-18,417,1014,41.12
8593,601,3,2025-06-20,1600,2213,72.3
8594,258,4,2025-07-31,249,1246,19.98
8595,949,4,2025-03-31,933,3152,29.6
8596,1805,3,2025-03-10,923,2482,37.19
8597,1986,3,2025-07-09,268,1559,17.19
8598,1103,5,2025-05-06,1076,3806,28.27
8599,1366,2,2025-09-01,1779,4030,44.14
8600,1514,5,2025-10-03,403,4955,8.13
8601,1866,1,2025-04-13,406,2306,17.61
8602,876,5,2025-09-03,137,452,30.31
8603,1768,4,2025-08-27,1067,3899,27.37
8604,876,1,2025-07-24,343,452,75.88
8605,750,2,2025-06-24,704,4044,17.41
8606,751,3,2025-02-25,230,400,57.5
8607,64,4,2025-10-17,639,2621,24.38
8608,359,2,2025-09-21,3206,3456,92.77
8609,1285,5,2025-03-26,2789,3279,85.06
8610,1881,3,2025-04-21,468,2994,15.63
8611,1937,5,2025-12-22,1147,1607,71.38
8612,458,1,2025-01-08,1375,4884,28.15
8613,1366,2,2025-08-12,1987,4030,49.31
8614,314,4,2025-09-29,398,448,88.84
8615,1439,4,2025-06-02,482,1731,27.85
8616,1738,1,2025-07-15,1052,1645,63.95
8617,133,5,2025-07-29,3242,4762,68.08
8618,337,3,2025-11-16,2126,2429,87.53
8619,1792,2,2025-07-25,162,987,16.41
8620,559,5,2025-06-11,3980,4896,81.29
8621,395,1,2025-04-04,885,1934,45.76
8622,895,3,2025-03-18,258,356,72.47
8623,1174,2,2025-05-30,3478,3530,98.53
8624,1808,4,2025-06-26,51,927,5.5
8625,844,5,2025-06-19,4244,4282,99.11
8626,408,3,2025-06-08,419,509,82.32
8627,533,4,2025-08-10,450,2439,18.45
8628,1577,3,2025-07-01,1849,2433,76.0
8629,1732,1,2025-06-25,1576,4999,31.53
8630,1627,2,2025-07-21,345,1085,31.8
8631,1212,4,2025-01-15,889,987,90.07
8632,796,2,2025-09-11,665,3824,17.39
8633,248,3,2025-08-20,784,1406,55.76
8634,864,4,2025-02-19,1318,2644,49.85
8635,1515,3,2025-12-23,1627,2113,77.0
8636,862,1,2025-10-12,306,4145,7.38
8637,1366,2,2025-08-04,1539,4030,38.19
8638,431,5,2025-02-19,293,2749,10.66
8639,1015,3,2025-06-19,1587,4823,32.9
8640,1387,2,2025-08-29,163,2657,6.13
8641,444,4,2025-11-01,2482,3701,67.06
8642,1442,2,2025-09-16,350,409,85.57
8643,1439,1,2025-06-21,1352,1731,78.11
8644,1179,3,2025-01-09,4417,4799,92.04
8645,1667,5,2025-04-14,13,2670,0.49
8646,472,2,2025-12-31,1451,1769,82.02
8647,286,5,2025-06-04,336,2094,16.05
8648,1132,5,2025-09-10,1155,1907,60.57
8649,1292,3,2025-12-14,717,2384,30.08
8650,1201,3,2025-11-04,164,308,53.25
8651,1520,5,2025-06-13,1823,2045,89.14
8652,1740,3,2025-12-19,2081,4486,46.39
8653,809,4,2025-06-07,144,146,98.63
8654,1651,3,2025-08-03,2712,2763,98.15
8655,1740,2,2025-06-18,2018,4486,44.98
8656,1177,1,2025-09-13,130,134,97.01
8657,1084,2,2025-07-08,646,711,90.86
8658,1317,5,2025-01-18,45,353,12.75
8659,995,1,2025-09-19,29,463,6.26
8660,322,4,2025-04-17,239,1270,18.82
8661,941,2,2025-09-05,656,1605,40.87
8662,13,4,2025-04-30,139,1345,10.33
8663,364,5,2025-07-18,962,3764,25.56
8664,1499,5,2025-10-08,1016,4542,22.37
8665,1759,2,2025-09-28,2424,3111,77.92
8666,665,2,2025-11-13,79,1416,5.58
8667,419,5,2025-05-31,546,2245,24.32
8668,1464,4,2025-04-04,282,1021,27.62
8669,1493,5,2025-08-22,1475,4092,36.05
8670,716,2,2025-01-02,24,252,9.52
8671,1353,2,2025-01-08,2720,3726,73.0
8672,1286,4,2025-09-16,144,714,20.17
8673,1188,5,2025-03-01,2342,3686,63.54
8674,735,3,2025-01-04,741,2760,26.85
8675,1257,4,2025-07-26,2081,3445,60.41
8676,256,3,2025-04-27,2687,4162,64.56
8677,1435,2,2025-09-11,3158,4963,63.63
8678,397,4,2025-01-03,226,1436,15.74
8679,859,2,2025-02-06,41,173,23.7
8680,1441,5,2025-08-06,221,2430,9.09
8681,1184,1,2025-03-20,582,1805,32.24
8682,1574,3,2025-01-27,559,1162,48.11
8683,1942,3,2025-05-27,116,606,19.14
8684,1532,5,2025-03-08,746,1424,52.39
8685,626,4,2025-04-08,141,4124,3.42
8686,749,3,2025-09-11,1608,4689,34.29
8687,337,3,2025-12-18,2357,2429,97.04
8688,109,5,2025-01-12,1111,3721,29.86
8689,690,1,2025-03-31,541,2291,23.61
8690,181,3,2025-12-05,232,4453,5.21
8691,882,3,2025-07-25,1787,4624,38.65
8692,1852,5,2025-01-23,335,2838,11.8
8693,1872,3,2025-12-20,1496,2786,53.7
8694,1901,2,2025-04-02,1284,3828,33.54
8695,1834,4,2025-03-16,3608,4892,73.75
8696,282,1,2025-11-09,135,335,40.3
8697,490,1,2025-05-09,426,688,61.92
8698,579,2,2025-11-04,4154,4531,91.68
8699,1952,2,2025-09-03,231,265,87.17
8700,437,1,2025-04-13,388,2436,15.93
8701,1977,4,2025-08-22,1054,1130,93.27
8702,439,5,2025-09-02,532,3138,16.95
8703,1889,4,2025-08-27,136,485,28.04
8704,315,1,2025-06-11,1283,2390,53.68
8705,1836,1,2025-04-20,311,353,88.1
8706,1837,2,2025-10-10,1566,3899,40.16
8707,1176,5,2025-03-07,643,3892,16.52
8708,290,4,2025-07-06,1576,2668,59.07
8709,1295,3,2025-10-06,1346,2249,59.85
8710,1297,4,2025-03-31,335,3847,8.71
8711,1297,1,2025-09-27,1003,3847,26.07
8712,272,2,2025-12-05,1044,4498,23.21
8713,255,5,2025-07-08,1851,3745,49.43
8714,219,2,2025-06-21,754,1489,50.64
8715,1427,4,2025-11-08,2414,4925,49.02
8716,1346,2,2025-05-11,391,3359,11.64
8717,1937,4,2025-11-17,145,1607,9.02
8718,254,4,2025-02-23,312,2284,13.66
8719,363,2,2025-06-17,1172,4827,24.28
8720,642,2,2025-04-15,716,2606,27.48
8721,1226,3,2025-09-16,1707,2244,76.07
8722,474,2,2025-06-06,4527,4939,91.66
8723,523,3,2025-10-02,1348,2362,57.07
8724,1017,3,2025-12-23,310,948,32.7
8725,1898,3,2025-07-02,753,4521,16.66
8726,1402,5,2025-07-16,330,3133,10.53
8727,493,2,2025-01-11,840,895,93.85
8728,1341,2,2025-02-10,73,293,24.91
8729,751,5,2025-05-26,380,400,95.0
8730,170,3,2025-09-17,1647,2580,63.84
8731,1544,4,2025-03-16,101,1261,8.01
8732,1003,5,2025-01-01,845,2905,29.09
8733,1852,2,2025-12-17,978,2838,34.46
8734,1511,3,2025-06-03,155,1472,10.53
8735,1377,4,2025-11-04,2818,4797,58.75
8736,1482,5,2025-09-16,2480,2726,90.98
8737,1143,2,2025-11-23,422,1855,22.75
8738,1703,5,2025-08-18,92,1386,6.64
8739,1766,4,2025-08-11,249,2855,8.72
8740,647,1,2025-12-29,4278,4880,87.66
8741,502,1,2025-05-30,582,4377,13.3
8742,1991,3,2025-10-27,569,634,89.75
8743,883,2,2025-09-09,3355,3807,88.13
8744,526,1,2025-02-16,2449,4527,54.1
8745,1369,4,2025-04-30,409,3991,10.25
8746,1691,2,2025-01-07,1477,4452,33.18
8747,1989,4,2025-11-22,12,944,1.27
8748,1007,4,2025-05-08,2996,3616,82.85
8749,732,4,2025-04-25,536,2120,25.28
8750,1983,2,2025-07-18,402,2314,17.37
8751,792,4,2025-02-10,1562,3775,41.38
8752,747,2,2025-07-15,408,1146,35.6
8753,229,1,2025-04-26,913,4984,18.32
8754,496,1,2025-11-14,2446,3422,71.48
8755,1630,1,2025-09-26,2137,2309,92.55
8756,30,2,2025-03-17,3331,3839,86.77
8757,1078,3,2025-09-23,609,985,61.83
8758,153,5,2025-12-05,27,175,15.43
8759,56,4,2025-06-10,340,367,92.64
8760,677,1,2025-05-05,163,890,18.31
8761,832,2,2025-05-01,488,740,65.95
8762,577,4,2025-08-12,267,323,82.66
8763,647,2,2025-01-03,4119,4880,84.41
8764,166,5,2025-10-02,1763,3174,55.55
8765,1268,3,2025-04-13,2565,2698,95.07
8766,1478,1,2025-04-13,992,2545,38.98
8767,1196,2,2025-03-27,1016,1050,96.76
8768,1542,4,2025-12-22,981,3066,32.0
8769,1162,3,2025-09-15,1110,1159,95.77
8770,963,4,2025-09-22,203,1762,11.52
8771,1277,2,2025-11-15,753,1289,58.42
8772,28,4,2025-01-30,280,546,51.28
8773,1720,3,2025-01-18,838,3200,26.19
8774,1823,4,2025-08-17,901,3566,25.27
8775,1873,1,2025-03-28,43,129,33.33
8776,204,2,2025-01-13,4691,4854,96.64
8777,40,3,2025-07-19,400,1122,35.65
8778,37,3,2025-03-21,172,611,28.15
8779,180,4,2025-03-01,79,354,22.32
8780,865,5,2025-08-22,809,3144,25.73
8781,750,1,2025-04-30,2690,4044,66.52
8782,222,1,2025-11-03,2408,4747,50.73
8783,1668,5,2025-02-13,301,2684,11.21
8784,141,3,2025-06-26,120,2409,4.98
8785,1646,5,2025-06-07,79,106,74.53
8786,180,5,2025-01-03,64,354,18.08
8787,1427,5,2025-08-06,3868,4925,78.54
8788,131,4,2025-09-10,235,2280,10.31
8789,1229,1,2025-07-03,2699,3428,78.73
8790,619,2,2025-04-19,2282,2305,99.0
8791,1142,4,2025-01-09,347,378,91.8
8792,726,3,2025-07-19,272,758,35.88
8793,1967,1,2025-02-20,23,343,6.71
8794,1966,1,2025-01-18,1212,2548,47.57
8795,146,1,2025-04-01,341,621,54.91
8796,713,3,2025-03-30,4175,4648,89.82
8797,707,5,2025-12-21,77,96,80.21
8798,383,4,2025-12-21,602,1232,48.86
8799,623,2,2025-11-05,377,572,65.91
8800,1689,4,2025-06-03,869,1144,75.96
8801,20,5,2025-07-30,740,1785,41.46
8802,1532,4,2025-04-03,628,1424,44.1
8803,175,2,2025-09-18,3024,4615,65.53
8804,1189,1,2025-03-15,143,620,23.06
8805,1829,3,2025-09-08,3432,3862,88.87
8806,350,2,2025-04-29,101,165,61.21
8807,159,5,2025-05-16,235,509,46.17
8808,1515,2,2025-06-16,1329,2113,62.9
8809,1854,1,2025-05-24,2991,3208,93.24
8810,1192,1,2025-09-28,1190,1432,83.1
8811,371,1,2025-05-02,4137,4382,94.41
8812,506,2,2025-03-05,2961,4154,71.28
8813,1062,3,2025-04-16,52,57,91.23
8814,1493,5,2025-03-18,2608,4092,63.73
8815,221,5,2025-03-02,275,3623,7.59
8816,284,4,2025-06-27,2275,3088,73.67
8817,522,4,2025-03-26,1421,1519,93.55
8818,427,1,2025-08-02,484,4089,11.84
8819,402,1,2025-01-28,34,147,23.13
8820,1069,3,2025-05-26,2632,2993,87.94
8821,798,1,2025-10-26,1552,4281,36.25
8822,1619,2,2025-10-01,531,2262,23.47
8823,1132,3,2025-10-06,1536,1907,80.55
8824,884,5,2025-03-24,26,4184,0.62
8825,1240,4,2025-01-01,433,925,46.81
8826,1074,2,2025-04-14,3416,4445,76.85
8827,732,2,2025-05-29,1340,2120,63.21
8828,1767,4,2025-05-29,475,986,48.17
8829,738,4,2025-08-05,2401,4683,51.27
8830,1435,5,2025-07-04,4797,4963,96.66
8831,1498,4,2025-06-10,2426,2729,88.9
8832,1670,3,2025-01-07,1154,2543,45.38
8833,919,2,2025-07-08,990,1577,62.78
8834,348,3,2025-06-07,148,1149,12.88
8835,1393,4,2025-05-29,2007,4947,40.57
8836,1441,2,2025-07-22,384,2430,15.8
8837,443,2,2025-07-22,128,136,94.12
8838,661,4,2025-01-17,219,425,51.53
8839,1808,5,2025-11-04,769,927,82.96
8840,1085,3,2025-03-08,2939,3459,84.97
8841,1513,4,2025-02-24,2061,3072,67.09
8842,1133,5,2025-02-16,2771,2942,94.19
8843,1813,3,2025-07-12,824,1010,81.58
8844,1727,3,2025-02-26,2728,3956,68.96
8845,1582,3,2025-04-23,3956,4144,95.46
8846,625,3,2025-04-12,350,515,67.96
8847,173,1,2025-05-17,1273,1397,91.12
8848,1348,3,2025-09-20,25,4452,0.56
8849,442,3,2025-05-26,1331,1412,94.26
8850,1099,4,2025-06-23,64,495,12.93
8851,603,2,2025-03-10,31,367,8.45
8852,915,5,2025-08-07,1189,1694,70.19
8853,1154,1,2025-06-24,1510,1682,89.77
8854,57,2,2025-08-31,27,2550,1.06
8855,789,3,2025-05-14,1316,3322,39.61
8856,575,2,2025-10-03,1110,3441,32.26
8857,1272,5,2025-04-21,661,1133,58.34
8858,1712,3,2025-07-06,2412,2520,95.71
8859,732,3,2025-07-09,1792,2120,84.53
8860,1234,5,2025-11-17,4470,4561,98.0
8861,1511,4,2025-12-15,507,1472,34.44
8862,1234,2,2025-09-03,914,4561,20.04
8863,447,4,2025-04-18,2569,3780,67.96
8864,1779,1,2025-04-06,938,980,95.71
8865,726,1,2025-05-10,396,758,52.24
8866,1620,2,2025-12-17,475,590,80.51
8867,46,3,2025-07-20,2200,2858,76.98
8868,1430,5,2025-09-05,121,2603,4.65
8869,1269,3,2025-09-26,862,4942,17.44
8870,245,2,2025-10-24,608,1526,39.84
8871,811,1,2025-07-14,1778,2256,78.81
8872,1228,2,2025-01-30,1740,3616,48.12
8873,478,4,2025-06-22,2845,3443,82.63
8874,545,1,2025-11-11,1086,3682,29.49
8875,1042,5,2025-02-24,139,3316,4.19
8876,488,4,2025-09-05,321,474,67.72
8877,898,1,2025-01-14,1213,4473,27.12
8878,1647,3,2025-11-12,2268,3116,72.79
8879,166,5,2025-11-22,1206,3174,38.0
8880,1298,3,2025-12-13,184,2431,7.57
8881,234,3,2025-08-14,13,678,1.92
8882,838,2,2025-10-16,2618,3046,85.95
8883,1959,2,2025-05-07,174,408,42.65
8884,777,2,2025-12-27,3989,4845,82.33
8885,1923,2,2025-04-18,2483,2932,84.69
8886,19,2,2025-05-13,1190,3943,30.18
8887,1737,5,2025-04-24,2656,3166,83.89
8888,112,2,2025-02-20,1281,2561,50.02
8889,1181,5,2025-03-03,994,1619,61.4
8890,166,3,2025-10-10,1487,3174,46.85
8891,123,1,2025-08-06,164,2551,6.43
8892,8,1,2025-04-07,4790,4838,99.01
8893,330,2,2025-03-13,2418,3432,70.45
8894,697,2,2025-11-06,1559,1687,92.41
8895,849,3,2025-11-21,87,117,74.36
8896,1205,1,2025-08-21,2051,4586,44.72
8897,77,3,2025-04-18,226,4538,4.98
8898,1240,1,2025-07-09,13,925,1.41
8899,515,3,2025-06-20,64,2204,2.9
8900,96,5,2025-01-20,1216,1391,87.42
8901,608,2,2025-11-23,3286,3385,97.08
8902,1385,4,2025-10-30,89,1040,8.56
8903,648,3,2025-10-11,1619,3123,51.84
8904,862,3,2025-08-22,3049,4145,73.56
8905,1197,4,2025-10-03,179,293,61.09
8906,1767,4,2025-06-28,825,986,83.67
8907,1239,5,2025-08-01,2077,2747,75.61
8908,1653,2,2025-03-31,448,1093,40.99
8909,218,1,2025-06-01,1206,2421,49.81
8910,50,2,2025-07-17,1184,4519,26.2
8911,1323,3,2025-10-20,1349,4982,27.08
8912,429,1,2025-06-18,1828,2070,88.31
8913,1708,4,2025-03-28,136,970,14.02
8914,1463,3,2025-04-20,251,725,34.62
8915,1805,5,2025-07-20,2026,2482,81.63
8916,1410,4,2025-02-21,945,1621,58.3
8917,752,3,2025-04-20,346,430,80.47
8918,210,2,2025-01-13,256,620,41.29
8919,1080,4,2025-10-04,2267,2684,84.46
8920,1923,5,2025-12-05,2016,2932,68.76
8921,999,4,2025-12-03,478,3904,12.24
8922,961,5,2025-03-03,103,604,17.05
8923,1558,2,2025-11-05,106,109,97.25
8924,1926,4,2025-05-26,2199,4873,45.13
8925,1094,2,2025-05-15,3717,4452,83.49
8926,1190,2,2025-12-18,273,911,29.97
8927,787,2,2025-08-07,1410,1645,85.71
8928,1073,1,2025-08-04,1332,2816,47.3
8929,1130,3,2025-08-02,2353,3422,68.76
8930,1063,4,2025-01-24,2953,3255,90.72
8931,245,5,2025-01-27,232,1526,15.2
8932,1234,3,2025-06-29,839,4561,18.4
8933,1646,5,2025-10-02,78,106,73.58
8934,364,1,2025-05-24,2590,3764,68.81
8935,1283,3,2025-04-14,353,4830,7.31
8936,1989,2,2025-02-26,397,944,42.06
8937,762,2,2025-01-06,630,1412,44.62
8938,666,3,2025-01-09,170,1355,12.55
8939,20,4,2025-04-08,1352,1785,75.74
8940,845,3,2025-09-22,2920,3432,85.08
8941,1427,1,2025-01-03,783,4925,15.9
8942,1710,3,2025-09-15,2875,3003,95.74
8943,1595,3,2025-12-06,437,1011,43.22
8944,613,1,2025-11-22,1476,2031,72.67
8945,300,1,2025-07-29,3156,4562,69.18
